x,y,pass_end_x,pass_end_y,pass_angle,pass_length,pass_technique,pass_type,play_pattern,under_pressure,possession_team_id,shot_statsbomb_xg_y
78.7,22.3,79.1,40.5,1.5488218,18.204395,Normal,Free Kick,From Free Kick,False,172,0.013959313
111.1,22.3,101.3,22.0,-3.11099,9.804591,Normal,Open Play,Regular Play,False,172,0.019981524
91.8,19.5,91.6,41.0,1.5800984,21.50093,Normal,Open Play,From Goal Kick,False,172,0.038341504
112.2,24.8,98.3,34.1,2.5519316,16.724234,Normal,Open Play,Regular Play,False,177,0.061206196
95.5,62.0,110.7,25.4,-1.1771698,39.630795,Normal,Open Play,Regular Play,False,177,0.04651862
64.0,16.0,92.4,69.6,1.0835543,60.659046,Normal,Open Play,Regular Play,False,904,0.04006506
69.7,28.5,78.5,39.2,0.8825275,13.85388,Normal,Recovery,From Throw In,True,904,0.006230113
116.5,10.3,104.3,24.7,2.2736754,18.873262,Normal,Open Play,From Throw In,False,179,0.03595853
48.8,29.8,93.0,63.0,0.6442247,55.280014,Normal,Open Play,Regular Play,False,904,0.02940964
99.2,60.7,103.1,45.2,-1.3243002,15.983116,Normal,Open Play,Regular Play,False,179,0.086467795
89.8,37.5,111.2,27.6,-0.4332964,23.579016,Normal,Open Play,Regular Play,False,179,0.0372326
69.4,50.5,99.4,29.8,-0.603983,36.448456,Normal,Open Play,Regular Play,False,179,0.08506384
84.8,17.0,98.7,11.5,-0.37677968,14.948579,Normal,Open Play,From Throw In,False,904,0.013115505
110.6,14.0,106.2,20.8,2.145101,8.099382,Normal,Open Play,Regular Play,True,904,0.031450793
91.9,24.8,98.3,26.8,0.30288488,6.7052217,Normal,Open Play,From Throw In,False,904,0.05113512
73.7,49.2,79.0,41.9,-0.94281507,9.021087,Normal,Recovery,Regular Play,False,179,0.007168148
114.5,12.0,111.3,40.3,1.6833923,28.480345,Normal,Open Play,Regular Play,False,179,0.12483862
120.0,80.0,108.4,36.9,-1.8337078,44.63373,Outswinging,Corner,From Corner,False,904,0.03680891
97.2,49.8,99.3,28.8,-1.4711276,21.104738,Normal,Open Play,Regular Play,True,179,0.10068429
92.9,22.6,97.8,30.9,1.0374942,9.638465,Normal,Open Play,Regular Play,True,179,0.043077912
100.2,74.2,110.9,44.2,-1.2281947,31.851059,Normal,Open Play,From Kick Off,False,179,0.12349863
118.1,59.0,113.7,49.9,-2.0211704,10.107918,Normal,Open Play,From Free Kick,False,179,0.24565226
77.3,26.3,77.0,51.7,1.5826068,25.401772,Normal,Open Play,Regular Play,True,180,0.022555253
93.3,62.8,106.9,34.9,-1.1172348,31.038202,Normal,Open Play,From Throw In,False,180,0.039527472
85.0,57.3,85.6,42.7,-1.5297235,14.612324,Normal,Open Play,From Free Kick,True,180,0.026023634
67.0,15.5,84.1,22.8,0.40347937,18.59301,Normal,Open Play,Regular Play,False,172,0.032916393
99.5,22.8,110.7,32.6,0.71883,14.882204,Through Ball,Open Play,From Keeper,False,180,0.24810845
91.8,40.8,93.3,56.0,1.4724306,15.273834,Normal,Recovery,From Free Kick,False,180,0.021045672
106.8,23.0,108.5,46.9,1.4997863,23.960384,Normal,Open Play,Regular Play,False,180,0.48095912
90.5,30.1,93.5,44.6,1.3667784,14.807093,Normal,Open Play,From Throw In,False,180,0.038728137
120.0,80.0,111.4,42.9,-1.7985792,38.083725,Outswinging,Corner,From Corner,False,172,0.06739607
109.7,49.1,112.6,35.4,-1.3621968,14.003571,Normal,Open Play,From Free Kick,True,172,0.080701254
93.7,41.6,97.3,52.0,1.237552,11.005453,Normal,Open Play,Regular Play,False,174,0.031149881
109.4,11.5,112.2,41.8,1.4786488,30.429098,Normal,Open Play,From Free Kick,False,904,0.1785038
70.3,50.7,87.5,55.2,0.25589228,17.77892,Normal,Open Play,From Counter,False,904,0.029385021
81.1,10.8,105.9,38.9,0.8476993,37.47866,Normal,Free Kick,From Free Kick,False,174,0.034621723
105.8,33.4,98.3,30.1,-2.7270858,8.1939,Normal,Open Play,From Free Kick,True,904,0.035256423
112.8,71.2,116.6,38.8,-1.4540458,32.622078,Normal,Open Play,From Corner,False,904,0.48306286
120.0,80.0,115.7,34.6,-1.6652282,45.60318,Inswinging,Corner,From Corner,False,904,0.09947743
91.7,28.6,104.2,45.6,0.9367736,21.100948,Normal,Open Play,From Throw In,False,174,0.083250135
120.0,80.0,114.5,49.2,-1.7475052,31.287218,Inswinging,Corner,From Corner,False,174,0.07389028
95.0,57.8,107.9,34.4,-1.0669694,26.720217,Normal,Open Play,From Throw In,False,174,0.060648307
120.0,80.0,110.7,39.6,-1.7970527,41.456604,Outswinging,Corner,From Corner,False,904,0.068307064
51.1,56.6,74.8,35.7,-0.7227002,31.59905,Normal,Open Play,From Throw In,False,904,0.4955338
105.1,6.5,101.9,23.3,1.7590178,17.102047,Normal,Open Play,Regular Play,False,174,0.033529006
101.1,42.0,102.3,26.9,-1.4914927,15.147607,Normal,Open Play,Regular Play,False,904,0.06371949
98.8,53.5,94.9,45.2,-2.0100586,9.170606,Normal,Recovery,From Corner,False,904,0.037309073
92.7,38.1,92.8,50.7,1.56286,12.600397,Normal,Recovery,From Throw In,False,174,0.023511965
88.6,25.8,94.8,34.5,0.951635,10.683165,Normal,Open Play,Regular Play,False,174,0.05844096
118.9,7.0,108.9,51.3,1.7928089,45.414646,Normal,Open Play,Regular Play,False,174,0.0659974
55.8,5.6,77.5,2.0,-0.1644013,21.996592,Normal,Open Play,Regular Play,True,904,0.049361236
90.3,18.2,100.0,6.9,-0.86144173,14.89228,Normal,Open Play,Regular Play,True,174,0.008208159
95.0,63.4,103.6,38.4,-1.2394767,26.43785,Normal,Open Play,Regular Play,False,904,0.21541561
100.3,40.3,105.4,29.1,-1.1434964,12.306502,Normal,Open Play,Regular Play,False,174,0.10542839
108.1,76.7,107.8,51.0,-1.582469,25.701752,Normal,Open Play,From Kick Off,False,171,0.063447714
60.0,1.4,98.5,11.3,0.25168997,39.752483,Normal,Open Play,From Counter,False,175,0.04357729
120.0,80.0,109.6,41.4,-1.8339769,39.976494,Outswinging,Corner,From Corner,False,175,0.041429944
68.7,27.3,80.9,8.5,-0.99516934,22.411604,Normal,Open Play,Regular Play,False,175,0.009917288
88.4,31.6,95.4,46.4,1.1290032,16.371927,Normal,Open Play,Regular Play,False,171,0.07932966
70.9,2.3,102.1,10.2,0.24799298,32.184624,Normal,Open Play,From Throw In,False,175,0.0099308705
86.7,48.7,94.2,29.5,-1.1983979,20.61286,Normal,Open Play,From Throw In,False,171,0.044097364
52.7,50.2,99.9,57.9,0.16171108,47.823948,Normal,Recovery,Regular Play,False,171,0.062675186
85.0,56.8,93.1,22.4,-1.3395436,35.34077,Normal,Open Play,Regular Play,True,175,0.14785966
104.4,4.4,114.2,49.2,1.3554386,45.85935,Normal,Open Play,From Keeper,False,171,0.05092479
92.3,60.5,112.8,50.4,-0.45777684,22.853008,Normal,Open Play,From Counter,False,171,0.15771644
109.8,53.0,98.6,41.3,-2.334364,16.196604,Normal,Recovery,Regular Play,False,171,0.044987343
50.5,23.1,77.0,14.1,-0.3274002,27.986605,Normal,Open Play,From Counter,True,175,0.008859556
115.8,50.8,111.9,35.9,-1.8267982,15.401948,Normal,Recovery,From Throw In,False,171,0.5577911
120.0,0.1,114.3,32.7,1.7438931,33.094563,Outswinging,Corner,From Corner,False,171,0.070531644
76.4,38.0,92.0,20.9,-0.8312376,23.146706,Normal,Open Play,From Free Kick,False,171,0.022223251
77.5,46.4,84.3,52.6,0.73927706,9.202173,Normal,Open Play,Regular Play,False,175,0.022235466
120.0,80.0,113.8,38.6,-1.71945,41.861675,Inswinging,Corner,From Corner,False,171,0.11331567
120.0,0.1,108.4,35.6,1.8866198,37.347157,Outswinging,Corner,From Corner,False,171,0.06768727
65.1,7.2,90.5,40.8,0.92349654,42.120304,Normal,Open Play,From Throw In,False,171,0.033321347
120.0,0.1,111.2,36.1,1.8105395,37.05995,Outswinging,Corner,From Corner,False,171,0.0648751
108.3,42.0,106.9,37.7,-1.885554,4.5221677,Normal,Open Play,From Goal Kick,False,175,0.08447608
101.0,62.4,108.3,48.6,-1.0842301,15.611855,Normal,Open Play,From Throw In,False,171,0.054420475
105.1,10.4,98.6,23.9,2.0195196,14.983324,Normal,Open Play,From Corner,False,175,0.041379414
65.9,38.0,97.2,11.1,-0.7099403,41.271057,Normal,Open Play,From Free Kick,False,171,0.013237911
94.0,4.2,111.2,38.9,1.1106129,38.72893,Normal,Open Play,From Free Kick,True,171,0.10068453
107.5,2.8,111.4,31.3,1.434799,28.765604,Normal,Open Play,Regular Play,False,872,0.04211362
115.9,45.3,115.8,33.1,-1.5789928,12.20041,Normal,Open Play,From Corner,False,872,0.2860553
107.8,17.5,92.9,18.1,3.101346,14.912076,Normal,Open Play,Regular Play,False,872,0.034995683
89.0,39.1,87.2,73.7,1.6227726,34.64679,Normal,Open Play,From Throw In,False,179,0.04021793
120.0,0.1,110.7,41.5,1.7917659,42.43171,Outswinging,Corner,From Corner,False,179,0.056827344
120.0,0.1,109.3,37.3,1.8508703,38.708267,Outswinging,Corner,From Corner,False,179,0.045665
94.7,34.6,85.9,59.5,1.910509,26.409279,Normal,Open Play,From Throw In,True,179,0.007089386
109.8,54.7,110.0,43.5,-1.5529411,11.201786,Normal,Open Play,From Throw In,True,872,0.03518097
86.4,29.8,113.4,44.4,0.4957066,30.694626,Normal,Open Play,Regular Play,False,179,0.18249464
100.9,74.1,99.5,66.7,-1.7577755,7.531268,Normal,Open Play,From Throw In,False,179,0.010875232
90.3,42.6,90.8,47.6,1.4711276,5.0249376,Normal,Open Play,From Free Kick,False,179,0.020606797
117.0,67.6,110.0,45.6,-1.8788491,23.086792,Normal,Open Play,From Free Kick,False,179,0.14364177
120.0,80.0,107.6,36.1,-1.8460848,45.61765,Outswinging,Corner,From Corner,False,179,0.028600818
65.0,8.9,85.5,5.6,-0.15960637,20.76391,Normal,Open Play,Regular Play,False,179,0.032960314
116.2,23.7,112.9,31.5,1.971037,8.469357,Normal,Open Play,From Keeper,False,872,0.15170464
80.3,32.8,98.2,25.8,-0.37277707,19.220041,Normal,Open Play,Regular Play,False,872,0.057447456
88.8,62.1,111.7,20.6,-1.0665667,47.398945,Normal,Open Play,From Corner,False,179,0.009512875
80.6,23.1,107.1,39.3,0.548702,31.05946,Normal,Free Kick,From Free Kick,False,872,0.0531065
90.7,13.8,110.8,32.8,0.7572726,27.658813,Through Ball,Open Play,From Free Kick,False,179,0.20360029
110.1,20.5,114.5,46.9,1.4056476,26.764154,Normal,Open Play,Regular Play,False,179,0.21537898
112.4,63.7,111.1,23.0,-1.6027265,40.720757,Normal,Open Play,From Free Kick,True,178,0.010651717
120.0,80.0,112.8,39.7,-1.747591,40.938126,Inswinging,Corner,From Corner,False,184,0.19765332
106.2,46.8,99.5,48.3,2.921344,6.8658576,Normal,Open Play,From Goal Kick,False,178,0.07511072
120.0,80.0,115.5,36.0,-1.6727147,44.229515,Inswinging,Corner,From Corner,False,184,0.38448536
104.3,18.3,94.8,22.8,2.6992185,10.511898,Normal,Open Play,From Throw In,False,184,0.008502053
87.6,65.3,110.5,24.5,-1.0593383,46.787285,Normal,Open Play,Regular Play,False,178,0.009337346
88.5,19.2,105.2,39.5,0.88239014,26.286499,Normal,Open Play,From Counter,False,184,0.082511716
86.3,60.7,105.4,32.6,-0.97381437,33.976757,Normal,Recovery,From Corner,False,184,0.30605733
120.0,0.1,113.4,35.1,1.7571791,35.61685,Outswinging,Corner,From Corner,False,178,0.09933364
99.6,39.6,111.0,24.1,-0.93665045,19.240843,Normal,Open Play,From Free Kick,True,178,0.03580639
80.0,52.3,83.0,18.3,-1.4827889,34.132095,Normal,Recovery,Regular Play,False,184,0.012897731
42.9,24.1,77.7,57.7,0.7678561,48.373547,Normal,Open Play,Regular Play,True,178,0.08052284
111.5,69.8,101.7,31.6,-1.8219249,39.43704,Normal,Open Play,Regular Play,False,189,0.055743676
94.9,63.9,91.0,41.2,-1.7409414,23.032585,Normal,Open Play,From Free Kick,True,189,0.021458814
117.4,64.5,109.6,39.4,-1.8720925,26.284025,Normal,Open Play,From Throw In,False,173,0.101545304
87.4,10.8,74.9,21.8,2.4199378,16.650826,Normal,Open Play,From Free Kick,False,173,0.0057349945
99.9,24.7,98.4,35.9,1.7039326,11.3,Normal,Recovery,Regular Play,False,189,0.041931827
101.6,74.6,110.2,36.3,-1.3499168,39.253662,Normal,Open Play,From Free Kick,False,189,0.061540153
109.7,32.3,111.3,31.5,-0.4636476,1.7888544,Normal,Open Play,From Free Kick,False,189,0.10518986
113.4,66.1,107.9,60.3,-2.329652,7.993122,Normal,Open Play,Regular Play,False,189,0.04967368
120.0,0.1,115.1,37.4,1.7014157,37.620472,Inswinging,Corner,From Corner,False,189,0.13518652
101.0,73.3,109.4,31.3,-1.3734008,42.831764,Normal,Open Play,From Free Kick,False,169,0.043362435
109.0,18.8,100.0,28.2,2.3344588,13.013839,Normal,Open Play,Regular Play,False,186,0.06067561
96.3,46.9,103.4,39.2,-0.8259165,10.473777,Normal,Open Play,From Corner,False,169,0.07783466
100.8,63.6,115.9,57.1,-0.40648922,16.439587,Normal,Open Play,Regular Play,False,186,0.0096809855
46.3,33.8,64.8,71.0,1.1093016,41.546238,Normal,Open Play,Regular Play,False,169,0.070477635
100.6,41.4,107.0,32.0,-0.97303796,11.371895,Normal,Open Play,From Free Kick,False,169,0.19712599
114.7,59.1,116.9,47.3,-1.3864719,12.003333,Normal,Recovery,From Free Kick,False,186,0.14877288
120.0,80.0,110.5,43.2,-1.8234328,38.006447,Outswinging,Corner,From Corner,False,176,0.14275104
106.2,54.1,101.9,47.8,-2.1697075,7.6275816,Normal,Open Play,Regular Play,False,176,0.06056735
82.9,5.1,99.7,13.4,0.45887437,18.738462,Normal,Open Play,Regular Play,False,177,0.01003738
105.5,69.9,113.5,44.7,-1.2633989,26.439365,Normal,Open Play,From Throw In,False,177,0.1851399
64.9,25.0,77.5,29.7,0.35703003,13.448049,Normal,Recovery,Regular Play,False,176,0.0061370945
99.9,8.8,111.9,28.5,1.0236855,23.067076,Normal,Open Play,From Free Kick,False,177,0.09869157
99.7,65.7,111.4,42.0,-1.1122248,26.430664,Normal,Open Play,Regular Play,False,177,0.15003112
98.4,24.2,94.3,39.6,1.8309945,15.936437,Normal,Open Play,From Throw In,False,176,0.036606
109.2,19.7,105.2,44.1,1.7332854,24.725695,Normal,Open Play,Regular Play,False,176,0.11236295
95.5,23.2,105.2,9.9,-0.9406602,16.46147,Normal,Open Play,Regular Play,False,176,0.0098764505
97.7,42.5,105.5,56.2,1.0532237,15.764834,Normal,Open Play,From Goal Kick,False,177,0.047734275
77.4,35.8,87.3,15.6,-1.1151009,22.495556,Normal,Open Play,From Keeper,True,177,0.027651679
56.0,18.7,65.8,16.2,-0.24977478,10.113852,Normal,Open Play,Regular Play,False,185,0.08332227
84.6,28.3,107.3,42.5,0.5589952,26.775549,Normal,Free Kick,From Free Kick,False,181,0.029810706
105.1,46.7,109.9,53.2,0.9347208,8.080223,Normal,Open Play,From Keeper,False,185,0.059741072
91.4,39.2,101.5,58.8,1.0949789,22.049263,Normal,Open Play,Regular Play,False,185,0.15537149
98.9,47.3,107.9,26.3,-1.1659045,22.847319,Normal,Open Play,From Throw In,False,185,0.10338579
89.1,27.7,91.4,19.8,-1.2874883,8.228001,Normal,Open Play,Regular Play,False,185,0.13758472
84.8,70.4,84.8,62.2,-1.5707964,8.2,Normal,Open Play,From Throw In,False,181,0.06426384
67.0,37.5,96.7,57.1,0.5833261,35.584408,Normal,Open Play,From Counter,True,185,0.06078469
88.8,60.0,92.1,28.0,-1.4680346,32.169704,Normal,Recovery,Regular Play,False,181,0.02639499
107.9,64.4,100.6,47.0,-1.9680334,18.869287,Normal,Open Play,Regular Play,False,185,0.054702796
98.4,17.3,116.3,44.5,0.9887562,32.56148,Normal,Open Play,From Corner,False,185,0.45254806
68.9,68.8,99.9,43.6,-0.6825594,39.95047,Normal,Open Play,Regular Play,False,185,0.18321046
96.2,32.5,106.4,26.0,-0.5673633,12.09504,Normal,Recovery,Regular Play,True,185,0.1787016
89.6,11.4,96.8,27.1,1.1408148,17.272232,Normal,Open Play,Regular Play,False,185,0.07762209
110.8,6.6,100.1,17.9,2.3289285,15.562134,Normal,Open Play,From Throw In,False,185,0.029429328
95.4,52.4,89.7,45.5,-2.2612429,8.949861,Normal,Open Play,Regular Play,False,185,0.035693828
93.5,68.2,111.9,57.1,-0.5428138,21.488834,Normal,Open Play,Regular Play,False,185,0.047300227
108.5,62.8,100.4,47.9,-2.0687313,16.959364,Normal,Open Play,Regular Play,False,185,0.048714567
120.0,0.1,112.7,40.4,1.7499946,40.95583,Outswinging,Corner,From Corner,False,185,0.08266467
115.2,66.3,113.9,44.9,-1.6314695,21.43945,Normal,Open Play,From Throw In,True,904,0.15704611
93.4,70.4,108.6,45.4,-1.0245153,29.258162,Normal,Open Play,From Corner,False,904,0.06792297
106.2,72.9,110.0,72.7,-0.05258306,3.8052595,Normal,Open Play,From Throw In,True,171,0.018923936
86.8,61.3,103.0,48.8,-0.6571855,20.461916,Normal,Open Play,Regular Play,False,171,0.19154167
117.4,23.3,105.9,51.8,1.9543239,30.73272,Normal,Open Play,From Corner,False,904,0.038743548
105.3,29.2,105.0,36.2,1.6136273,7.006426,Normal,Open Play,Regular Play,True,171,0.26985183
103.3,55.7,94.9,49.4,-2.4980915,10.5,Normal,Open Play,From Throw In,True,904,0.0679781
97.6,75.2,104.2,40.5,-1.3828397,35.32209,Normal,Open Play,From Throw In,False,171,0.08482735
111.9,45.8,112.3,33.5,-1.5382874,12.306502,Normal,Open Play,From Free Kick,False,171,0.12033043
27.5,74.8,42.2,49.8,-1.039247,29.001553,Normal,Open Play,From Counter,True,904,0.13819697
80.4,44.2,90.2,11.8,-1.2770758,33.849667,Normal,Open Play,Regular Play,False,171,0.030848343
78.1,17.3,100.3,4.9,-0.50939035,25.428331,Normal,Open Play,From Free Kick,True,180,0.03131564
77.0,23.1,108.2,53.4,0.77076507,43.491722,Normal,Free Kick,From Free Kick,False,177,0.015371489
100.3,68.1,99.6,39.4,-1.5951817,28.708536,Normal,Open Play,From Goal Kick,False,180,0.04965586
95.3,24.0,82.1,40.8,2.2367656,21.365393,Normal,Open Play,From Corner,False,180,0.01600036
99.0,44.9,100.0,40.1,-1.3654009,4.9030604,Normal,Open Play,From Kick Off,False,180,0.4645143
79.1,25.3,98.6,51.6,0.932793,32.740494,Through Ball,Open Play,Regular Play,False,180,0.2984093
89.3,48.0,104.4,42.3,-0.36094615,16.140013,Normal,Interception,Regular Play,False,180,0.18368235
112.1,56.8,108.6,36.2,-1.7390921,20.895214,Normal,Open Play,From Counter,True,180,0.4240353
120.0,0.1,113.9,38.6,1.7279317,38.98025,Inswinging,Corner,From Corner,False,180,0.12050304
111.2,29.1,112.3,14.4,-1.4961056,14.741099,Normal,Open Play,From Corner,False,180,0.007228745
91.5,46.3,98.3,46.5,0.029403288,6.8029404,Normal,Open Play,Regular Play,True,177,0.06387995
104.7,21.7,102.2,47.9,1.6659281,26.319004,Normal,Open Play,From Free Kick,True,180,0.08313044
99.7,57.7,104.7,33.2,-1.3694792,25.005,Normal,Open Play,Regular Play,False,180,0.051755752
113.2,51.6,109.7,44.8,-2.0461392,7.6478753,Normal,Open Play,Regular Play,False,180,0.43936557
78.3,8.2,94.7,4.6,-0.21608497,16.790474,Normal,Open Play,Regular Play,False,177,0.0077733323
108.5,36.4,107.4,42.2,1.7582254,5.903389,Normal,Open Play,From Counter,True,180,0.15158409
69.3,6.1,64.9,15.0,2.0299394,9.928243,Normal,Open Play,Regular Play,False,180,0.04386311
93.9,69.2,89.2,59.3,-2.0140386,10.959015,Normal,Open Play,From Throw In,True,178,0.015028216
99.5,9.4,81.3,18.6,2.6735592,20.393137,Normal,Open Play,From Keeper,True,178,0.0060686776
87.1,29.3,93.4,48.8,1.2583047,20.492437,Normal,Recovery,Regular Play,False,178,0.036302924
86.7,40.5,86.7,49.1,1.5707964,8.6,Normal,Open Play,Regular Play,False,186,0.03559792
97.7,22.0,94.9,30.6,1.885554,9.044335,Normal,Open Play,Regular Play,True,178,0.02578448
78.1,32.3,95.0,16.4,-0.7549198,23.203878,Normal,Open Play,Regular Play,False,178,0.080889136
107.0,40.2,104.8,43.0,2.2367656,3.5608988,Normal,Open Play,Regular Play,False,178,0.20451723
110.4,23.0,100.0,29.9,2.5558124,12.480785,Normal,Open Play,From Corner,False,186,0.040886246
81.1,67.8,90.6,46.5,-1.151266,23.322521,Normal,Open Play,Regular Play,True,186,0.020254591
88.4,51.3,93.1,40.3,-1.1670022,11.962023,Normal,Open Play,From Free Kick,True,186,0.037634607
93.7,15.4,108.6,35.7,0.9376205,25.181343,Normal,Free Kick,From Free Kick,False,186,0.054581437
106.8,19.6,113.5,35.7,1.1764463,17.438463,Normal,Open Play,From Free Kick,True,178,0.10270922
93.7,37.8,94.2,48.9,1.5257818,11.111256,Normal,Open Play,Regular Play,True,178,0.060511984
92.3,23.2,95.7,39.9,1.3699485,17.042593,Normal,Recovery,Regular Play,False,178,0.029988995
93.3,12.8,101.4,24.3,0.9571583,14.066272,Normal,Open Play,Regular Play,True,178,0.051226545
100.8,45.5,97.0,45.9,3.0367157,3.8209946,Normal,Open Play,Regular Play,False,178,0.05553434
16.9,29.3,88.0,45.5,0.22402364,72.92222,Normal,Open Play,From Counter,False,186,0.09444879
95.6,44.3,109.9,55.9,0.68152624,18.413311,Normal,Open Play,From Kick Off,False,169,0.055723526
120.0,80.0,109.9,36.4,-1.7984326,44.75455,Outswinging,Corner,From Corner,False,176,0.054753512
114.9,51.3,109.6,51.9,3.028865,5.333854,Normal,Recovery,From Corner,False,169,0.07069592
95.4,10.6,88.1,23.1,2.099368,14.475496,Normal,Open Play,Regular Play,False,169,0.00709871
106.4,60.6,97.1,54.1,-2.5315888,11.346365,Normal,Open Play,Regular Play,False,169,0.0525406
104.5,37.0,110.0,25.2,-1.1346332,13.018832,Normal,Open Play,From Throw In,False,176,0.049343485
75.3,46.4,112.1,22.8,-0.570238,43.717274,Normal,Open Play,From Corner,False,169,0.013079448
91.4,55.3,101.6,60.6,0.47921056,11.4947815,Normal,Open Play,Regular Play,True,169,0.031834636
91.4,60.4,112.0,33.6,-0.9154615,33.80237,Normal,Open Play,From Throw In,False,169,0.1170621
112.8,12.0,98.3,26.7,2.3493452,20.648003,Normal,Open Play,From Throw In,True,169,0.03128756
102.2,50.4,114.5,52.2,0.14531001,12.431009,Normal,Open Play,From Free Kick,True,169,0.07315533
116.4,58.5,109.2,47.0,-2.1301768,13.567977,Normal,Open Play,From Throw In,False,169,0.22847421
120.0,80.0,95.9,35.3,-2.0652711,50.78287,Straight,Corner,From Corner,False,169,0.024794977
84.0,52.7,82.1,30.7,-1.6569462,22.081894,Normal,Open Play,From Throw In,True,169,0.012515945
100.3,21.2,104.7,27.6,0.96850896,7.7665954,Normal,Open Play,From Free Kick,True,185,0.093841724
49.2,56.3,110.6,62.3,0.09741059,61.692463,Normal,Open Play,Regular Play,False,185,0.0075751045
101.4,38.0,98.2,29.0,-1.9124118,9.551963,Normal,Open Play,From Throw In,False,185,0.030917564
